CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
421,Female,67,21,64.41,1352.61,Two Year,Mailed Check,0
422,Female,32,17,65.52,1113.84,Month-to-Month,Mailed Check,0
423,Female,45,18,97.48,1754.64,Two Year,Mailed Check,0
424,Male,59,57,64.34,3667.38,One Year,Credit Card,0
425,Female,33,37,22.72,840.64,Month-to-Month,Mailed Check,0
426,Male,29,60,91.01,5460.6,One Year,Mailed Check,0
427,Male,69,38,108.48,4122.24,Month-to-Month,Credit Card,1
428,Female,22,12,71.39,856.68,Month-to-Month,Credit Card,0
429,Male,51,1,78.11,78.11,Month-to-Month,Bank Transfer,0
430,Female,59,58,36.29,2104.82,Month-to-Month,Electronic Check,0
431,Male,18,3,42.06,126.18,One Year,Bank Transfer,0
432,Female,56,63,43.52,2741.76,One Year,Credit Card,0
433,Male,49,21,63.07,1324.47,Month-to-Month,Credit Card,0
434,Female,43,23,112.81,2594.63,Two Year,Credit Card,0
435,Female,34,9,72.18,649.62,Two Year,Bank Transfer,0
436,Female,65,55,39.21,2156.55,Month-to-Month,Mailed Check,1
437,Female,76,19,46.61,885.59,Month-to-Month,Electronic Check,0
438,Female,44,62,58.4,3620.8,Month-to-Month,Electronic Check,0
439,Male,41,39,82.33,3210.87,One Year,Mailed Check,0
440,Male,52,27,64.0,1728.0,Month-to-Month,Electronic Check,0
441,Male,63,46,59.24,2725.04,Month-to-Month,Mailed Check,0
442,Female,59,34,76.47,2599.98,One Year,Bank Transfer,0
443,Male,71,33,44.18,1457.94,One Year,Credit Card,0
444,Female,56,50,27.89,1394.5,Month-to-Month,Mailed Check,0
445,Female,43,20,22.44,448.8,Two Year,Mailed Check,0
446,Male,66,40,45.13,1805.2,One Year,Credit Card,0
447,Male,79,58,29.16,1691.28,Month-to-Month,Credit Card,0
448,Female,55,31,53.63,1662.53,One Year,Electronic Check,0
449,Male,40,38,97.29,3697.02,Month-to-Month,Mailed Check,0
450,Female,39,45,91.63,4123.35,Month-to-Month,Credit Card,0
451,Female,21,41,81.09,3324.69,Month-to-Month,Electronic Check,0
452,Female,66,9,105.25,947.25,Month-to-Month,Bank Transfer,1
453,Female,76,9,48.21,433.89,Month-to-Month,Mailed Check,1
454,Female,26,63,108.51,6836.13,Month-to-Month,Bank Transfer,1
455,Male,21,22,59.92,1318.24,One Year,Credit Card,0
456,Male,24,16,60.09,961.44,One Year,Credit Card,0
457,Female,40,32,60.54,1937.28,Month-to-Month,Mailed Check,0
458,Female,19,66,29.81,1967.46,Month-to-Month,Bank Transfer,1
459,Male,66,14,117.55,1645.7,One Year,Credit Card,0
460,Male,41,38,33.85,1286.3,Month-to-Month,Mailed Check,0
461,Female,57,8,54.09,432.72,Month-to-Month,Mailed Check,0
462,Male,72,21,51.93,1090.53,Month-to-Month,Mailed Check,0
463,Female,79,56,27.47,1538.32,Two Year,Credit Card,0
464,Male,48,46,35.23,1620.58,Two Year,Credit Card,0
465,Female,64,43,24.49,1053.07,One Year,Mailed Check,0
466,Male,48,46,49.24,2265.04,Month-to-Month,Electronic Check,0
467,Female,64,48,106.67,5120.16,One Year,Mailed Check,0
468,Male,57,70,53.94,3775.8,Month-to-Month,Mailed Check,0
469,Male,65,31,32.37,1003.47,Month-to-Month,Mailed Check,1
470,Female,68,33,84.57,2790.81,One Year,Electronic Check,0
471,Male,60,44,119.66,5265.04,One Year,Bank Transfer,1
472,Female,51,71,43.23,3069.33,Month-to-Month,Credit Card,0
473,Male,72,8,47.96,383.68,Month-to-Month,Credit Card,0
474,Female,41,2,117.18,234.36,One Year,Bank Transfer,1
475,Male,66,17,37.88,643.96,Two Year,Mailed Check,0
476,Female,77,52,71.12,3698.24,One Year,Mailed Check,0
477,Male,43,45,43.97,1978.65,Month-to-Month,Credit Card,0
478,Female,33,37,113.24,4189.88,Two Year,Mailed Check,0
479,Male,74,42,118.15,4962.3,One Year,Bank Transfer,0
480,Female,64,44,101.47,4464.68,One Year,Credit Card,0
481,Female,30,38,51.48,1956.24,Month-to-Month,Electronic Check,0
482,Female,32,6,60.35,362.1,Month-to-Month,Mailed Check,0
483,Male,44,68,44.23,3007.64,Month-to-Month,Bank Transfer,1
484,Female,21,51,109.08,5563.08,Month-to-Month,Credit Card,0
485,Male,33,35,111.46,3901.1,Month-to-Month,Credit Card,1
486,Female,47,58,61.89,3589.62,One Year,Electronic Check,0
487,Male,61,57,85.65,4882.05,Month-to-Month,Mailed Check,0
488,Female,47,6,36.56,219.36,Two Year,Electronic Check,1
489,Male,53,13,63.49,825.37,Month-to-Month,Bank Transfer,0
490,Male,20,59,83.15,4905.85,Month-to-Month,Credit Card,1
491,Female,39,30,58.54,1756.2,One Year,Credit Card,0
492,Male,66,2,55.76,111.52,Month-to-Month,Electronic Check,1
493,Male,39,58,20.1,1165.8,Month-to-Month,Electronic Check,1
494,Female,67,36,100.43,3615.48,Month-to-Month,Electronic Check,0
495,Male,74,72,108.93,7842.96,Two Year,Mailed Check,0
496,Male,67,45,116.95,5262.75,Two Year,Credit Card,0
497,Male,72,9,91.93,827.37,One Year,Mailed Check,0
498,Female,77,65,74.88,4867.2,One Year,Bank Transfer,0
499,Male,66,50,46.93,2346.5,Month-to-Month,Mailed Check,1
500,Female,29,32,119.93,3837.76,Two Year,Electronic Check,0
501,Male,72,43,78.98,3396.14,Two Year,Bank Transfer,0
502,Male,38,54,88.12,4758.48,One Year,Bank Transfer,0
503,Male,73,47,88.24,4147.28,One Year,Mailed Check,0
504,Female,21,14,104.53,1463.42,One Year,Mailed Check,0
505,Male,48,48,20.97,1006.56,Month-to-Month,Electronic Check,0
506,Male,61,55,42.02,2311.1,Two Year,Electronic Check,0
507,Female,48,29,86.55,2509.95,One Year,Bank Transfer,0
508,Male,75,47,109.51,5146.97,One Year,Electronic Check,0
509,Female,40,63,88.53,5577.39,One Year,Credit Card,0
510,Female,71,19,61.35,1165.65,Two Year,Credit Card,0
511,Male,70,9,56.16,505.44,One Year,Bank Transfer,1
512,Female,37,37,93.79,3470.23,Month-to-Month,Mailed Check,0
513,Male,32,52,94.12,4894.24,Month-to-Month,Mailed Check,0
514,Female,40,57,80.71,4600.47,Two Year,Credit Card,1
515,Female,45,28,49.15,1376.2,One Year,Mailed Check,0
516,Male,33,36,112.52,4050.72,Two Year,Electronic Check,0
517,Female,54,64,75.19,4812.16,Two Year,Credit Card,0
518,Female,38,18,99.05,1782.9,One Year,Bank Transfer,0
519,Female,32,35,41.43,1450.05,Month-to-Month,Mailed Check,0
520,Female,34,68,54.4,3699.2,Month-to-Month,Bank Transfer,0
521,Female,67,39,107.46,4190.94,One Year,Bank Transfer,0
522,Male,54,8,25.01,200.08,Month-to-Month,Mailed Check,1
523,Female,30,15,71.23,1068.45,One Year,Mailed Check,0
524,Male,36,7,68.17,477.19,One Year,Credit Card,0
525,Female,47,17,95.12,1617.04,Month-to-Month,Credit Card,1
526,Male,62,64,48.19,3084.16,One Year,Bank Transfer,0
527,Male,35,12,41.91,502.92,Month-to-Month,Bank Transfer,0
528,Female,31,56,112.61,6306.16,Month-to-Month,Credit Card,0
529,Female,79,46,77.17,3549.82,Month-to-Month,Bank Transfer,0
530,Female,53,47,30.47,1432.09,Two Year,Electronic Check,0
531,Male,53,16,39.3,628.8,Month-to-Month,Mailed Check,0
532,Female,37,69,119.88,8271.72,Month-to-Month,Mailed Check,0
533,Male,69,2,39.56,79.12,Month-to-Month,Electronic Check,1
534,Male,36,54,81.05,4376.7,Month-to-Month,Credit Card,0
535,Male,62,27,62.01,1674.27,One Year,Credit Card,0
536,Female,61,31,108.56,3365.36,Month-to-Month,Bank Transfer,0
537,Female,24,41,95.52,3916.32,Two Year,Bank Transfer,0
538,Male,74,36,79.7,2869.2,Month-to-Month,Credit Card,0
539,Male,61,47,21.07,990.29,One Year,Bank Transfer,0
540,Female,70,43,107.98,4643.14,Month-to-Month,Electronic Check,0
541,Male,21,65,64.47,4190.55,Two Year,Mailed Check,0
542,Female,76,50,113.16,5658.0,Month-to-Month,Electronic Check,0
543,Male,51,1,69.55,69.55,Two Year,Mailed Check,0
544,Female,19,72,89.42,6438.24,One Year,Mailed Check,1
545,Male,22,57,26.93,1535.01,One Year,Bank Transfer,0
546,Female,72,16,94.52,1512.32,Two Year,Bank Transfer,0
547,Male,27,28,53.8,1506.4,Month-to-Month,Mailed Check,0
548,Female,49,22,55.14,1213.08,One Year,Bank Transfer,0
549,Female,59,41,31.87,1306.67,Month-to-Month,Electronic Check,0
550,Male,58,19,34.69,659.11,One Year,Credit Card,0
551,Male,30,50,38.58,1929.0,Two Year,Bank Transfer,0
552,Female,56,59,52.82,3116.38,Two Year,Bank Transfer,0
553,Male,22,69,109.2,7534.8,Month-to-Month,Bank Transfer,0
554,Female,75,34,56.83,1932.22,Month-to-Month,Credit Card,0
555,Male,27,39,92.44,3605.16,Month-to-Month,Electronic Check,0
556,Female,27,7,28.27,197.89,Month-to-Month,Mailed Check,1
557,Female,55,52,79.11,4113.72,Month-to-Month,Electronic Check,0
558,Female,44,60,68.19,4091.4,Month-to-Month,Bank Transfer,1
559,Female,77,52,117.8,6125.6,Two Year,Credit Card,0
560,Female,68,24,104.62,2510.88,One Year,Electronic Check,0
561,Female,38,26,65.48,1702.48,One Year,Bank Transfer,0
562,Male,25,10,97.51,975.1,Month-to-Month,Bank Transfer,1
563,Male,18,17,39.3,668.1,One Year,Mailed Check,0
564,Male,45,2,76.23,152.46,Two Year,Credit Card,0
565,Female,66,27,27.46,741.42,One Year,Mailed Check,0
566,Female,56,71,54.81,3891.51,Month-to-Month,Electronic Check,1
567,Female,31,48,42.59,2044.32,Month-to-Month,Mailed Check,0
568,Female,38,9,91.89,827.01,Two Year,Electronic Check,1
569,Male,47,23,69.01,1587.23,Month-to-Month,Bank Transfer,1
570,Male,38,71,95.11,6752.81,One Year,Credit Card,0
571,Female,66,27,71.53,1931.31,Month-to-Month,Credit Card,1
572,Male,26,71,28.65,2034.15,Month-to-Month,Bank Transfer,0
573,Male,34,43,93.54,4022.22,Two Year,Credit Card,0
574,Female,22,7,103.32,723.24,Month-to-Month,Mailed Check,0
575,Male,75,63,110.35,6952.05,Month-to-Month,Electronic Check,0
576,Female,74,44,77.2,3396.8,Month-to-Month,Electronic Check,0
577,Male,79,39,95.36,3719.04,Two Year,Electronic Check,0
578,Female,48,40,95.2,3808.0,Month-to-Month,Mailed Check,0
579,Female,69,7,35.57,248.99,Two Year,Electronic Check,0
580,Female,78,70,36.42,2549.4,Month-to-Month,Credit Card,0
581,Female,57,25,27.09,677.25,Two Year,Electronic Check,0
582,Male,55,59,51.99,3067.41,Two Year,Mailed Check,0
583,Female,60,13,67.35,875.55,Month-to-Month,Credit Card,0
584,Female,36,62,119.79,7426.98,Month-to-Month,Bank Transfer,0
585,Female,53,8,63.1,504.8,Month-to-Month,Credit Card,0
586,Male,67,45,92.62,4167.9,One Year,Mailed Check,0
587,Female,50,18,89.34,1608.12,Month-to-Month,Credit Card,1
588,Male,30,60,40.45,2427.0,Month-to-Month,Electronic Check,1
589,Female,31,60,25.85,1551.0,Month-to-Month,Mailed Check,0
590,Male,73,2,74.6,149.2,Month-to-Month,Bank Transfer,0
591,Male,50,66,90.03,5941.98,Month-to-Month,Electronic Check,0
592,Female,79,14,119.83,1677.62,Two Year,Mailed Check,0
593,Male,46,48,55.86,2681.28,Two Year,Mailed Check,0
594,Female,60,56,109.64,6139.84,Month-to-Month,Bank Transfer,0
595,Female,66,12,58.19,698.28,One Year,Bank Transfer,0
596,Female,53,55,88.94,4891.7,One Year,Mailed Check,1
597,Male,75,28,79.83,2235.24,One Year,Bank Transfer,0
598,Male,61,4,25.3,101.2,One Year,Bank Transfer,0
599,Female,27,36,27.84,1002.24,One Year,Electronic Check,0
600,Female,48,50,22.08,1104.0,One Year,Mailed Check,0
601,Male,23,3,57.08,171.24,One Year,Credit Card,0
602,Female,74,1,94.58,94.58,Month-to-Month,Electronic Check,1
603,Female,18,17,37.28,633.76,Month-to-Month,Mailed Check,0
604,Female,24,71,80.59,5721.89,Month-to-Month,Mailed Check,1
605,Male,75,62,48.88,3030.56,One Year,Electronic Check,0
606,Male,44,48,99.7,4785.6,Month-to-Month,Bank Transfer,1
607,Male,38,62,99.84,6190.08,One Year,Credit Card,0
608,Female,45,69,97.54,6730.26,Month-to-Month,Credit Card,1
609,Female,33,19,72.48,1377.12,Two Year,Mailed Check,0
610,Female,73,34,48.46,1647.64,Month-to-Month,Mailed Check,0
611,Male,63,49,100.94,4946.06,One Year,Credit Card,0
612,Female,40,47,38.61,1814.67,One Year,Mailed Check,0
613,Female,69,50,48.98,2449.0,Month-to-Month,Credit Card,0
614,Female,37,26,38.39,998.14,Month-to-Month,Bank Transfer,0
615,Female,55,56,87.42,4895.52,Two Year,Credit Card,0
616,Male,71,14,88.62,1240.68,Month-to-Month,Credit Card,0
617,Male,42,25,85.25,2131.25,Two Year,Credit Card,0
618,Female,45,4,61.56,246.24,Two Year,Mailed Check,1
619,Male,22,32,30.02,960.64,One Year,Bank Transfer,0
620,Male,73,65,111.12,7222.8,One Year,Electronic Check,1
621,Female,38,61,70.77,4316.97,One Year,Electronic Check,0
622,Female,35,20,60.7,1214.0,One Year,Credit Card,0
623,Male,64,10,78.88,788.8,Two Year,Mailed Check,0
624,Female,23,34,39.28,1335.52,Month-to-Month,Electronic Check,1
625,Male,74,61,33.25,2028.25,Month-to-Month,Electronic Check,0
626,Female,46,27,60.55,1634.85,Month-to-Month,Credit Card,1
627,Male,36,40,42.72,1708.8,One Year,Credit Card,0
628,Female,50,65,44.43,2887.95,Month-to-Month,Mailed Check,0
629,Male,18,33,109.25,3605.25,Two Year,Electronic Check,0
630,Male,62,68,73.08,4969.44,Month-to-Month,Credit Card,0
631,Male,20,71,68.35,4852.85,Two Year,Bank Transfer,0
632,Female,59,9,88.95,800.55,Month-to-Month,Bank Transfer,1
633,Male,38,16,115.15,1842.4,Month-to-Month,Bank Transfer,1
634,Male,52,5,31.22,156.1,Month-to-Month,Credit Card,1
635,Female,58,23,103.35,2377.05,Month-to-Month,Mailed Check,0
636,Female,57,43,78.4,3371.2,Month-to-Month,Bank Transfer,0
637,Male,20,57,34.62,1973.34,Two Year,Bank Transfer,0
638,Male,42,51,49.71,2535.21,Month-to-Month,Bank Transfer,1
639,Female,62,13,68.24,887.12,One Year,Credit Card,0
640,Female,55,24,89.12,2138.88,Month-to-Month,Credit Card,1
641,Female,62,11,44.26,486.86,Month-to-Month,Credit Card,0
642,Female,72,52,73.49,3821.48,One Year,Bank Transfer,0
643,Female,37,17,88.47,1503.99,Month-to-Month,Credit Card,1
644,Male,69,37,64.87,2400.19,Two Year,Credit Card,0
645,Female,61,13,106.3,1381.9,One Year,Mailed Check,0
646,Male,62,62,106.95,6630.9,Month-to-Month,Credit Card,0
647,Male,51,8,67.07,536.56,One Year,Electronic Check,0
648,Male,38,56,117.29,6568.24,Month-to-Month,Credit Card,0
649,Female,73,70,27.56,1929.2,One Year,Credit Card,0
650,Male,72,44,20.34,894.96,Two Year,Electronic Check,0
651,Male,65,60,58.07,3484.2,Two Year,Electronic Check,0
652,Female,40,41,80.11,3284.51,Month-to-Month,Credit Card,1
653,Male,23,21,82.92,1741.32,Month-to-Month,Mailed Check,0
654,Male,68,42,67.64,2840.88,One Year,Bank Transfer,0
655,Female,70,29,32.49,942.21,Two Year,Electronic Check,0
656,Male,30,65,37.05,2408.25,Two Year,Mailed Check,0
657,Male,66,17,105.21,1788.57,Month-to-Month,Credit Card,1
658,Male,40,30,106.79,3203.7,One Year,Credit Card,0
659,Female,26,26,87.39,2272.14,Two Year,Electronic Check,0
660,Female,34,53,86.42,4580.26,Month-to-Month,Electronic Check,0
661,Female,78,19,79.77,1515.63,Two Year,Mailed Check,0
662,Male,19,53,40.29,2135.37,Month-to-Month,Credit Card,0
663,Male,36,17,62.83,1068.11,Month-to-Month,Electronic Check,1
664,Female,36,46,89.59,4121.14,Month-to-Month,Electronic Check,0
665,Male,73,53,73.73,3907.69,One Year,Bank Transfer,0
666,Male,24,64,21.86,1399.04,Two Year,Electronic Check,0
667,Female,71,45,115.36,5191.2,One Year,Mailed Check,1
668,Female,59,49,104.48,5119.52,Month-to-Month,Credit Card,0
669,Male,59,19,46.05,874.95,Month-to-Month,Electronic Check,0
670,Male,76,71,81.65,5797.15,One Year,Bank Transfer,1
671,Male,37,65,112.32,7300.8,One Year,Electronic Check,0
672,Female,26,37,29.6,1095.2,One Year,Electronic Check,0
673,Female,34,70,70.3,4921.0,Month-to-Month,Credit Card,0
674,Female,44,26,65.62,1706.12,One Year,Bank Transfer,0
675,Female,64,2,61.02,122.04,Two Year,Mailed Check,0
676,Male,19,59,103.56,6110.04,One Year,Mailed Check,0
677,Female,79,5,58.06,290.3,One Year,Credit Card,0
678,Female,53,37,26.37,975.69,Two Year,Mailed Check,0
679,Female,36,31,26.58,823.98,One Year,Mailed Check,0
680,Female,34,48,24.27,1164.96,One Year,Electronic Check,0
681,Female,22,6,60.91,365.46,One Year,Mailed Check,0
682,Male,56,15,91.84,1377.6,Month-to-Month,Bank Transfer,1
683,Male,35,15,40.37,605.55,One Year,Electronic Check,0
684,Female,70,61,84.65,5163.65,Two Year,Mailed Check,1
685,Male,71,16,88.71,1419.36,Month-to-Month,Bank Transfer,1
686,Female,76,20,45.52,910.4,Two Year,Electronic Check,0
687,Female,24,44,80.06,3522.64,One Year,Bank Transfer,0
688,Male,34,42,88.49,3716.58,Month-to-Month,Credit Card,1
689,Male,56,46,66.66,3066.36,One Year,Credit Card,0
690,Female,53,34,53.67,1824.78,Month-to-Month,Mailed Check,0
691,Female,57,64,81.92,5242.88,Two Year,Bank Transfer,0
692,Female,62,29,117.78,3415.62,Month-to-Month,Electronic Check,0
693,Male,21,3,62.68,188.04,Two Year,Bank Transfer,1
694,Female,55,9,59.17,532.53,One Year,Bank Transfer,0
695,Female,42,25,66.43,1660.75,One Year,Credit Card,0
696,Female,22,42,27.62,1160.04,Two Year,Credit Card,0
697,Male,47,46,75.32,3464.72,Month-to-Month,Mailed Check,0
698,Female,29,59,52.87,3119.33,One Year,Bank Transfer,0
699,Female,21,21,32.14,674.94,Month-to-Month,Bank Transfer,0
700,Male,41,22,66.63,1465.86,Two Year,Electronic Check,0
701,Female,46,29,20.34,589.86,One Year,Electronic Check,0
702,Female,26,63,60.18,3791.34,Two Year,Credit Card,0
703,Male,21,61,30.57,1864.77,Two Year,Bank Transfer,0
704,Female,68,64,22.43,1435.52,Month-to-Month,Mailed Check,0
705,Male,41,69,102.45,7069.05,Month-to-Month,Credit Card,1
706,Male,31,40,111.62,4464.8,One Year,Bank Transfer,1
707,Female,22,1,40.77,40.77,One Year,Credit Card,0
708,Female,35,65,73.93,4805.45,Month-to-Month,Mailed Check,0
709,Female,59,62,47.8,2963.6,Month-to-Month,Bank Transfer,0
710,Female,74,54,69.36,3745.44,One Year,Mailed Check,0
711,Male,36,60,63.66,3819.6,Month-to-Month,Bank Transfer,0
712,Female,29,46,46.91,2157.86,Two Year,Bank Transfer,0
713,Male,35,5,90.04,450.2,Two Year,Mailed Check,0
714,Female,34,22,32.65,718.3,One Year,Electronic Check,0
715,Female,47,53,25.31,1341.43,Month-to-Month,Mailed Check,0
716,Female,41,70,96.77,6773.9,Month-to-Month,Mailed Check,1
717,Male,28,32,86.59,2770.88,One Year,Credit Card,0
718,Female,52,11,69.85,768.35,Two Year,Mailed Check,0
719,Female,40,10,66.78,667.8,Month-to-Month,Mailed Check,0
720,Female,34,39,69.74,2719.86,Month-to-Month,Credit Card,0
721,Female,18,31,63.7,1974.7,Month-to-Month,Electronic Check,1
722,Male,32,12,59.29,711.48,One Year,Mailed Check,0
723,Female,49,38,69.97,2658.86,One Year,Credit Card,0
724,Male,77,67,72.85,4880.95,Month-to-Month,Electronic Check,0
725,Male,26,66,89.19,5886.54,Month-to-Month,Electronic Check,0
726,Male,32,52,91.12,4738.24,One Year,Mailed Check,0
727,Male,45,5,57.76,288.8,Month-to-Month,Electronic Check,1
728,Male,41,11,61.35,674.85,One Year,Mailed Check,0
729,Male,77,25,57.37,1434.25,Two Year,Electronic Check,0
730,Female,78,35,73.65,2577.75,One Year,Electronic Check,0
731,Male,52,35,65.34,2286.9,One Year,Electronic Check,0
732,Male,39,22,108.96,2397.12,Two Year,Mailed Check,0
733,Male,44,37,89.64,3316.68,Two Year,Electronic Check,0
734,Female,36,55,109.87,6042.85,Month-to-Month,Bank Transfer,0
735,Female,62,72,90.91,6545.52,Month-to-Month,Credit Card,0
736,Male,29,64,117.1,7494.4,Two Year,Credit Card,0
737,Female,37,20,83.57,1671.4,Month-to-Month,Bank Transfer,1
738,Male,18,4,116.36,465.44,Two Year,Electronic Check,0
739,Male,38,18,35.82,644.76,Month-to-Month,Bank Transfer,0
740,Female,66,51,25.25,1287.75,Two Year,Mailed Check,0
741,Male,62,68,77.91,5297.88,One Year,Credit Card,0
742,Female,18,20,118.35,2367.0,One Year,Electronic Check,0
743,Female,27,9,61.76,555.84,Month-to-Month,Credit Card,1
744,Male,64,26,41.2,1071.2,Two Year,Bank Transfer,0
745,Male,76,25,72.15,1803.75,Month-to-Month,Bank Transfer,1
746,Female,76,68,84.88,5771.84,Month-to-Month,Credit Card,0
747,Male,49,41,51.52,2112.32,Month-to-Month,Credit Card,0
748,Male,79,59,91.48,5397.32,Two Year,Credit Card,0
749,Male,56,45,117.51,5287.95,Month-to-Month,Credit Card,1
750,Female,77,41,109.7,4497.7,One Year,Bank Transfer,1
751,Female,39,38,49.16,1868.08,One Year,Electronic Check,0
752,Male,35,19,52.67,1000.73,Two Year,Credit Card,0
753,Female,65,14,57.15,800.1,One Year,Electronic Check,0
754,Female,63,21,59.46,1248.66,One Year,Credit Card,0
755,Female,49,15,30.03,450.45,One Year,Mailed Check,0
756,Female,44,3,96.2,288.6,One Year,Electronic Check,0
757,Female,45,37,56.53,2091.61,Month-to-Month,Mailed Check,0
758,Male,35,46,107.98,4967.08,Month-to-Month,Bank Transfer,0
759,Male,76,16,112.69,1803.04,Month-to-Month,Mailed Check,0
760,Male,56,14,22.44,314.16,Month-to-Month,Bank Transfer,1
761,Female,66,9,118.85,1069.65,Month-to-Month,Credit Card,1
762,Female,46,7,91.0,637.0,One Year,Bank Transfer,0
763,Male,35,14,72.04,1008.56,Two Year,Credit Card,0
764,Female,61,6,58.95,353.7,Month-to-Month,Credit Card,0
765,Male,25,15,71.85,1077.75,One Year,Credit Card,0
766,Male,71,52,52.46,2727.92,One Year,Bank Transfer,0
767,Male,48,72,82.27,5923.44,Month-to-Month,Credit Card,0
768,Female,79,34,29.3,996.2,One Year,Mailed Check,0
769,Female,51,1,82.11,82.11,Two Year,Mailed Check,0
770,Male,24,69,47.53,3279.57,Month-to-Month,Credit Card,0
771,Male,53,20,21.76,435.2,One Year,Credit Card,0
772,Male,35,7,75.27,526.89,Month-to-Month,Electronic Check,1
773,Male,77,7,77.84,544.88,Month-to-Month,Bank Transfer,1
774,Female,55,50,62.66,3133.0,One Year,Electronic Check,0
775,Female,76,2,27.23,54.46,Two Year,Mailed Check,0
776,Male,26,47,109.33,5138.51,One Year,Bank Transfer,0
777,Male,76,14,81.14,1135.96,Month-to-Month,Mailed Check,0
778,Female,26,31,31.57,978.67,Two Year,Bank Transfer,0
779,Female,63,50,71.09,3554.5,Month-to-Month,Bank Transfer,0
780,Male,25,61,69.73,4253.53,One Year,Bank Transfer,0
781,Male,68,41,26.04,1067.64,Month-to-Month,Mailed Check,0
782,Male,52,14,80.69,1129.66,Two Year,Credit Card,0
783,Female,35,5,100.83,504.15,One Year,Mailed Check,0
784,Female,22,5,94.9,474.5,Two Year,Bank Transfer,0
785,Female,31,64,40.3,2579.2,Month-to-Month,Mailed Check,1
